elapsed_s,channel_id,segment_id,duration_s,hit_cap,chars,full_latency_ms,stt_latency_ms,pre_stt_latency_ms,q_ingest,q_routed,q_segment
11.917833743005758,rx,rx-1789087326.836-1,6.591842889785767,False,62,2976.710796356201,2947.0770850020926,29.633711354108527,0,0,0
19.624887488986133,rx,rx-1789087334.644-2,6.591793537139893,False,62,2875.897169113159,2851.217760995496,24.679408117663115,0,0,0
27.527309789991705,rx,rx-1789087342.485-3,6.623683452606201,False,62,2906.3880443573,2876.246335974429,30.141708382871002,0,0,0
35.22825689200545,rx,rx-1789087350.324-4,6.56162691116333,False,58,2829.6432495117188,2796.016034000786,33.62721551093273,0,0,0
43.20822000998305,rx,rx-1789087358.164-5,6.649262428283691,False,62,2881.967782974243,2852.5959239923395,29.371858981903642,0,0,0
50.99291703099152,rx,rx-1789087366.030-6,6.559864282608032,False,62,2890.537977218628,2876.9105410028715,13.627436215756461,0,0,0
58.83355011200183,rx,rx-1789087373.838-7,6.591818571090698,False,62,2891.2322521209717,2877.9772279958706,13.255024125101045,0,0,0
66.68593266399694,rx,rx-1789087381.678-8,6.592238903045654,False,62,2903.078079223633,2869.750051992014,33.32802723161876,0,0,0
75.53227049999987,rx,rx-1789087389.518-9,7.627621412277222,False,62,2874.1891384124756,2861.003341007745,13.185797404730693,0,0,0
83.42574278000393,rx,rx-1789087398.398-10,6.587485313415527,False,62,2927.471160888672,2913.075714983279,14.39544590539299,0,0,0
91.26847410399932,rx,rx-1789087406.234-11,6.5597052574157715,False,62,2962.3141288757324,2937.0142410043627,25.29988787136972,0,0,0
98.90067341001122,rx,rx-1789087414.042-12,6.5917088985443115,False,58,2754.472494125366,2729.3303009937517,25.142193131614476,0,0,0
107.86649551900337,rx,rx-1789087421.915-13,7.551494836807251,False,62,2887.707233428955,2862.5412000110373,25.166033417917788,0,0,0
115.71305003701127,rx,rx-1789087430.714-14,6.591725826263428,False,62,2894.2103385925293,2869.1093270026613,25.101011589867994,0,0,0
123.55649148899829,rx,rx-1789087438.554-15,6.5916831493377686,False,62,2897.7410793304443,2848.6465239839163,49.09455534652807,0,0,0
131.2280495039886,rx,rx-1789087446.394-16,6.5602333545684814,False,58,2760.9660625457764,2744.070009008283,16.89605353749357,0,0,0
140.21251799500897,rx,rx-1789087454.234-17,7.594681262969971,False,62,2870.8395957946777,2853.6517780157737,17.18781777890399,0,0,0
147.93963334400905,rx,rx-1789087463.109-18,6.559842348098755,False,58,2757.9619884490967,2740.7485989970155,17.213389452081174,0,0,0
155.91993565598386,rx,rx-1789087470.917-19,6.591876029968262,False,62,2898.176908493042,2880.502243991941,17.67466450110078,0,0,0
163.70340887500788,rx,rx-1789087478.757-20,6.559699773788452,False,62,2873.875141143799,2844.687515986152,29.187625157646835,0,0,0
172.65830070601078,rx,rx-1789087486.597-21,7.626461029052734,False,62,2922.102928161621,2904.371630982496,17.73129717912525,0,0,0
180.45276684200508,rx,rx-1789087495.472-22,6.591699838638306,False,62,2876.675605773926,2859.4590019783936,17.216603795532137,0,0,0
188.19738535798388,rx,rx-1789087503.312-23,6.59437894821167,False,58,2778.6149978637695,2760.964849003358,17.65014886041172,0,0,0
196.00625643599778,rx,rx-1789087511.126-24,6.588529825210571,False,58,2778.738021850586,2730.270821019076,48.46720083151013,0,0,0
204.89643756000441,rx,rx-1789087518.995-25,7.591715097427368,False,58,2797.0311641693115,2767.3994319920894,29.631732177222148,0,0,0
212.79697974899318,rx,rx-1789087527.834-26,6.559844017028809,False,62,2890.183687210083,2869.0123849955853,21.1713022144977,0,0,0
220.67541733500548,rx,rx-1789087535.674-27,6.5600433349609375,False,62,2928.297758102417,2906.714976998046,21.58278110437095,0,0,0
228.38188799499767,rx,rx-1789087543.514-28,6.591993808746338,False,58,2763.0012035369873,2733.790420985315,29.21078255167231,0,0,0
237.29016341498937,rx,rx-1789087551.355-29,7.54438328742981,False,62,2878.3631324768066,2857.096232997719,21.266899479087442,0,0,0
245.1854743740114,rx,rx-1789087560.179-30,6.5946972370147705,False,62,2898.7019062042236,2849.384947010549,49.31695919367485,0,0,0
252.8288582719979,rx,rx-1789087567.994-31,6.584814786911011,False,58,2737.0641231536865,2715.827261999948,21.236861153738573,0,0,0
260.78046481098863,rx,rx-1789087575.827-32,6.559946060180664,False,62,2880.3658485412598,2866.8394420237746,13.526406517485157,0,0,0
269.6624259290111,rx,rx-1789087583.667-33,7.594132661819458,False,62,2888.2505893707275,2875.1788760127965,13.071713357931003,0,0,0
277.4748697009927,rx,rx-1789087592.542-34,6.55980658531189,False,62,2860.635995864868,2847.4462049780414,13.189790886826813,0,0,0
285.41016177498386,rx,rx-1789087600.382-35,6.592026233673096,False,62,2923.953056335449,2902.302177011734,21.650879323715344,0,0,0
293.0333412110049,rx,rx-1789087608.222-36,6.55956768989563,False,58,2738.842010498047,2725.732032995438,13.109977502608672,0,0,0
302.0518740690022,rx,rx-1789087616.062-37,7.577160120010376,False,62,2900.1450538635254,2878.762126987567,21.38292687595822,0,0,0
309.861469964002,rx,rx-1789087624.890-38,6.559890270233154,False,62,2898.808240890503,2865.7013869960792,33.10685389442369,0,0,0
317.69706529099494,rx,rx-1789087632.695-39,6.592040538787842,False,62,2897.315740585327,2884.4065309967846,12.90920958854258,0,0,0
325.5192240900069,rx,rx-1789087640.535-40,6.5600810050964355,False,62,2911.5467071533203,2886.064609978348,25.482097174972296,0,0,0
