elapsed_s,channel_id,segment_id,duration_s,hit_cap,chars,full_latency_ms,stt_latency_ms,pre_stt_latency_ms,q_ingest,q_routed,q_segment
2.769808669021586,rx,rx-1789032404.625-1,0.2558932304382324,False,1,148.44536781311035,122.86777698318474,25.57759082992561,0,0,0
5.799564770015422,rx,rx-1789032405.009-2,2.2077796459198,False,19,842.6034450531006,813.6834909964819,28.919954056618735,0,0,0
11.694464168016566,rx,rx-1789032407.248-3,4.8641722202301025,False,41,1841.3355350494385,1828.4279119980056,12.907623051432893,0,0,0
14.690964257024461,rx,rx-1789032413.329-4,2.59188175201416,False,26,1029.9580097198486,1005.1261539920233,24.831855727825314,0,0,0
20.572980958007975,rx,rx-1789032415.953-5,4.8638880252838135,False,44,2016.0150527954102,1986.8585740041453,29.156478791264817,0,0,0
23.369979194016196,rx,rx-1789032422.065-6,2.5596351623535156,False,26,1005.0411224365234,984.0846860024612,20.956436434062198,0,0,0
29.15555561002111,rx,rx-1789032424.656-7,4.895998001098633,False,41,1862.5824451446533,1849.5015939988662,13.080851145787165,0,0,0
33.1970663050015,rx,rx-1789032430.769-8,3.6252410411834717,False,26,1062.1452331542969,1036.6103730048053,25.53486014949158,0,0,0
37.921080340020126,rx,rx-1789032434.426-9,4.86385703086853,False,17,890.6548023223877,861.5109829988796,29.14381932350807,0,0,0
41.88224172100308,rx,rx-1789032440.538-10,2.591973066329956,False,26,1011.8918418884277,982.856790011283,29.035051877144724,0,0,0
47.62644133600406,rx,rx-1789032443.162-11,4.864028692245483,False,41,1859.9889278411865,1846.9016540038865,13.087273837300017,0,0,0
50.579601912002545,rx,rx-1789032449.242-12,2.5915961265563965,False,26,1004.6193599700928,979.5537909958512,25.065568974241614,0,0,0
55.27533577702707,rx,rx-1789032451.866-13,4.864265203475952,False,14,804.710865020752,775.2581189852208,29.452746035531163,0,0,0
60.28424663300393,rx,rx-1789032458.961-14,2.5602235794067383,False,26,1022.3276615142822,1000.9282979881391,21.399363526143134,0,0,0
66.00360306701623,rx,rx-1789032461.553-15,4.8958446979522705,False,41,1813.474178314209,1798.8121979869902,14.661980327218771,0,0,0
69.0323874130263,rx,rx-1789032467.665-16,2.591905117034912,False,26,1034.559965133667,988.7611940212082,45.79877111245878,0,0,0
74.91990669502411,rx,rx-1789032470.289-17,4.863953590393066,False,44,2026.0920524597168,1996.20239099022,29.889661469496787,0,0,0
77.72523480301606,rx,rx-1789032476.401-18,2.5599496364593506,False,26,1023.4262943267822,1002.203982003266,21.222312323516235,0,0,0
83.50054717302555,rx,rx-1789032478.993-19,4.896011590957642,False,41,1870.6319332122803,1856.3166619860567,14.315271226223558,0,0,0
87.4428700490098,rx,rx-1789032485.106-20,3.57574725151062,False,26,1020.8232402801514,995.8105349796824,25.01270530046895,0,0,0
92.215585560014,rx,rx-1789032488.713-21,4.864030122756958,False,17,897.4885940551758,868.4672950184904,29.021299036685377,0,0,0
96.12760102099855,rx,rx-1789032494.825-22,2.5600767135620117,False,26,1001.5625953674316,980.5879829800688,20.974612387362868,0,0,0
101.8617447510187,rx,rx-1789032497.418-23,4.89591383934021,False,41,1807.7313899993896,1794.6030320017599,13.128357997629791,0,0,0
104.88629727601074,rx,rx-1789032503.530-24,2.5917558670043945,False,26,1024.3778228759766,999.2933360044844,25.084486871492118,0,0,0
109.53029207501095,rx,rx-1789032506.153-25,4.864093542098999,False,14,772.2063064575195,742.2311090049334,29.975197452586144,0,0,0
114.62079945000005,rx,rx-1789032513.298-26,2.5599782466888428,False,26,1022.1652984619141,1001.1976439855061,20.967654476407915,0,0,0
120.35194170300383,rx,rx-1789032515.890-27,4.896032810211182,False,41,1825.2089023590088,1812.1733060106635,13.03559634834528,0,0,0
123.38362504000543,rx,rx-1789032522.002-28,2.59175968170166,False,26,1048.952341079712,1000.0367640168406,48.91557706287131,0,0,0
129.23480704601388,rx,rx-1789032524.626-29,4.863957643508911,False,44,2004.1389465332031,1971.171338984277,32.967607548926026,0,0,0
